"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"482.29023",0.0088112,-0.034812,0.018751,0.012743,0.0042633,0.005505,-0.021316
"483.2038",-0.018632,-0.0017086,0.0029221,-0.0081143,0.0068094,0.00060683,0.0041749
"483.31425",0.007993,0.010017,-0.026053,-0.0021961,-0.013817,-0.0042262,-0.0039259
"483.40602",0.028254,-0.013831,-0.0218,0.016322,0.025022,-0.0094389,-0.00060793
"485.30425",0.011069,-0.017442,0.030284,-0.0076184,-0.0018923,-0.0012147,-0.0050854
"485.15199",-0.0095107,0.0027121,-0.0056911,0.0055784,0.0040274,-0.0085926,-0.01091
"485.32529",0.0098608,-0.0061337,-0.0074673,-0.0007047,0.0072305,-0.0063351,0.0025529
"486.20126",-0.0099574,-0.027565,0.028098,-0.024496,0.019542,0.0011006,-0.0018171
"486.94048",-0.0047233,-0.0051843,-0.017328,0.0082712,-0.0041699,0.016529,0.006168
"492.34538",-0.012986,-0.0099945,-0.013238,0.0054177,-0.023746,0.029372,-0.028334
"493.33598",0.0058541,-0.0066308,-0.013722,0.012542,-0.0086577,-0.0038285,0.0094096
"493.33596",0.0061831,-0.0060599,-0.013257,0.011584,-0.0074381,-0.0023914,0.0089103
"493.33591",0.006494,-0.010696,-0.01201,0.013851,-0.0078391,-0.0056714,0.0071474
"495.33333",0.0024595,0.0047213,0.0037476,-0.011588,-0.0015859,-0.0013255,0.0020435
"496.22174",0.0088495,-0.024782,0.013273,0.0038738,-0.0094511,0.013491,-0.010985
"497.34076",0.013138,-0.023494,0.012959,-0.0033399,-0.012741,0.006009,-0.010899
"499.26644",0.021953,0.028419,-0.0021623,0.0047418,-0.01388,0.01193,0.0044882
"500.91961",-0.0046437,-0.0033974,-0.011149,0.0061243,-0.0050886,0.0096664,0.010033
"501.92106",-0.0063216,-0.0068665,-0.0184,0.0079931,-0.0062064,0.017977,0.005772
"502.21967",0.0085093,-0.025534,0.019308,-0.0082683,0.0074763,-0.004746,-0.0064988
"504.30955",-0.0046861,0.0045533,-0.0026642,0.015873,-0.01253,8.2987e-05,-0.015507
"510.23711",0.003438,-0.0071416,-0.001093,0.0042402,-0.0064644,0.0059403,-0.00092587
"511.26542",0.012007,-0.027425,0.01774,0.002439,-0.0012844,0.0082226,-0.001139
"511.27313",-0.0068608,-0.0015719,0.0043014,-0.012066,-0.0017354,-0.0044916,-0.0040812
"513.28895",-0.0035216,-0.001683,0.0028906,-0.018971,-0.00061559,-0.020021,0.015857
"513.34318",-0.0041297,0.0048984,-0.00019168,-0.013328,0.006369,0.004296,-0.00086462
"515.41016",-0.019945,0.0013606,-0.027243,-0.028874,0.017072,0.033038,-0.028807
"516.2939",-0.0038875,0.015745,9.5259e-06,-0.011289,-0.0020436,0.0043676,0.007313
"520.32771",-0.029874,0.010795,0.018307,-0.011337,0.02916,-0.018414,0.026566
"521.2397",0.012526,0.014636,0.0026927,-0.016862,-0.0023593,0.0051479,-0.0035171
"521.23997",0.017667,0.014279,-0.0045652,-0.027195,0.023486,-0.014514,0.0088159
"521.33041",0.00075846,0.011932,-0.0040941,-0.0055674,-0.011028,-0.0040231,0.0042032
"521.32337",-0.035996,0.020087,0.007102,0.00015172,0.0072014,-0.029008,0.0078473
"521.45763",0.0024193,0.0015066,0.0013361,0.00088096,0.0078992,0.00073966,-0.0040639
"526.2479",-0.027454,0.038104,-0.0011548,0.019599,0.039044,0.0027263,-0.0026486
"532.87526",0.0067258,-0.01799,0.0061268,0.0087557,7.4642e-05,-0.0011185,-0.0076707
"535.22286",-0.030432,0.00067611,0.013067,-0.01025,0.013854,-0.0054828,0.019717
"539.13902",-0.016786,0.018583,-0.0059847,-0.0055969,0.0045372,-0.00058666,-0.013796
"540.2642",-0.0097476,0.031919,0.0016855,0.012563,0.0032664,0.0040575,-0.01393
"540.36668",-0.034089,-0.01803,-0.0077038,0.021243,-0.014766,0.002195,0.012378
"543.25503",-0.027687,-0.037537,0.012537,-0.0039767,-0.010458,0.0092628,-0.0219
"543.33564",0.0018385,-0.017531,0.0010981,-0.0055362,0.011724,-0.011665,-0.00099654
"544.26583",-0.015408,0.0047239,-0.004113,0.004845,-0.0015431,0.0087227,-0.0049996
"551.30443",-0.015598,0.0074188,-0.0043683,0.0027106,0.0013743,-0.00044608,-0.0013875
"551.3234",-0.0057098,0.0057294,0.001859,-0.0084692,-0.0017752,-0.00053928,-0.0060484
"559.47118",-0.0027906,0.010113,-0.0047793,0.0049344,0.0013195,0.0037579,0.00349
"569.24728",0.0302,0.020269,0.012039,-0.036691,0.027573,-0.0023531,-0.018795
"580.36174",-0.01324,0.0053826,-0.0079574,0.02342,-0.043655,-0.00030003,-0.029619
"589.30355",-0.01303,0.0076157,-0.00084977,-0.037575,0.029212,-0.0063568,0.016228
"593.32472",-0.033137,-0.044406,0.011604,0.0036283,0.0017293,-0.00063963,1.8956e-07
"595.35071",0.026134,0.012026,0.01005,-0.046536,0.016446,0.0062653,-0.011756
"596.52612",0.0015266,-0.006562,0.014077,0.00086646,0.015949,-0.0022801,0.0095634
"606.34136",-0.0080187,-0.0033077,0.029462,0.031105,0.011878,-0.0039703,0.031778
"609.22695",-0.026112,-0.026803,0.026734,0.0011046,-0.002673,-0.005593,0.00077553
"613.30026",-0.0094642,-0.031703,0.029345,-0.029534,0.01998,0.0042987,-0.011783
"616.89825",-0.0037791,-0.012987,-0.019528,0.0050259,-0.0066762,0.018306,-0.0069221
"629.31123",0.0128,-0.011903,0.011284,-0.05401,0.013658,-0.0057808,0.016943
"631.51572",-0.0055277,0.026049,0.003112,0.015313,-0.0060105,0.0053265,0.0051602
"641.55178",0.0048226,0.0075313,-0.0088649,0.0017807,-0.0081669,0.011465,0.0042463
"651.29352",0.035519,0.015649,0.00087338,0.0050613,-0.00020073,0.0017485,0.0060275
"677.28672",0.023382,0.02359,-0.026279,0.0070607,0.016337,-0.014669,0.009311
"689.35279",-0.0084788,-0.0030566,-0.010957,0.014268,0.0041638,0.0089104,-0.018311
"73.02806",-0.0094909,0.0054394,0.0071868,0.0067771,0.019872,-0.0030728,-0.0042698
"73.02806495",-0.0079491,-0.0014446,0.010895,-0.0011558,0.015184,0.0038446,-0.011645
"74.02333",-0.0068168,0.01351,-0.0023834,-0.00048431,0.011964,0.0018021,0.0060229
"75.00735",0.0015307,0.0028889,-0.0026321,0.0025278,-0.0043419,-0.014286,-0.00014177
"79.95606",-0.00098973,-0.014494,-0.001864,0.014654,-0.00042471,0.0037154,0.00060692
"85.02804",-0.0030427,0.0082175,-0.0035843,-0.0010986,0.00563,-0.004105,0.0019214
"85.06441",-0.012191,0.0094439,0.0029762,-0.010913,0.019365,-0.012552,0.009929
"87.00733",-0.0039136,0.0066802,-0.0033488,0.0054092,0.0024316,-0.0028345,0.0045408
"89.02289",-0.013993,0.016397,-0.011712,-0.0029591,0.0012587,0.015626,-0.0056032
"92.92662",0.006408,0.0018513,0.041177,-0.04543,-0.009746,0.028431,-0.027507
"93.04441",0.0016919,0.012401,-0.00087832,-0.0043813,0.0031651,0.001877,0.0057527
"94.02843",0.0019084,0.0001371,-0.004351,0.00079551,0.00064731,-0.00098626,0.0034392
"94.97946",-0.0033464,0.0069557,-0.017627,0.010563,-0.0072514,0.0041043,0.0025233
"94.97941",-0.00070377,0.0056472,-0.0031354,0.0032809,-0.0036628,0.0024294,-0.00049682
"96.95874",-0.01705,0.0056317,0.0040762,-0.046011,0.03238,0.0024442,-0.019061
"96.95871",-0.0003502,0.003287,-0.0059928,0.0033095,-0.0057202,0.0042142,0.0071964
"99.00741",-0.0038479,0.010468,0.0068007,0.020841,-0.0040998,0.0032927,-0.0030189
"99.04377",0.00040874,-0.003988,0.0080152,0.002235,0.0014719,0.0066533,0.018022
"99.00739",-0.0046454,-0.0034308,-0.00035341,0.0054797,0.013586,-0.0010574,-0.0039205
"99.00733",-0.011289,0.0035206,0.0042516,0.010324,0.012166,0.0028542,-0.0046056
"99.92433",-0.0091163,0.00080807,-0.0063572,-0.0051663,-0.0037199,0.00914,-0.0084259
"99.92445",0.0018164,0.0074421,-0.0064244,0.0057638,0.0018239,-0.0038028,0.0012952
"99.9244",-0.0021729,0.0039817,-0.0047677,0.0012082,0.0013439,0.00086103,0.0024954
"99.92438",-0.0056245,0.013387,0.0027914,-0.0097561,-0.0029437,0.0043426,-0.0019529
"99.92441",-5.019e-05,0.0054127,-0.0068467,0.00034753,0.0013919,-0.00086968,0.00028883
"99.92434",-0.011502,0.0035867,-0.0075307,-0.0047634,-0.0018719,0.004085,-0.011156
"99.92434145",-0.011496,-0.0010054,-0.0060392,-0.0063219,-0.002408,0.0035915,-0.010159
"100.92455",-0.012472,0.0015195,-0.0077933,-0.0023524,-0.0046996,-0.0036908,-0.010545
"101.05948",0.017782,-0.0097759,0.015489,0.0035956,0.0028915,0.0093458,-0.0047649
"102.05473",0.001836,0.013092,-0.014499,-0.0069598,-0.0017512,-0.0061397,0.016986
"103.0388",0.0010782,0.011081,-0.00058962,-0.00036951,0.014719,-0.010517,0.00086097
"103.03873",-0.0068609,0.0094026,-0.0035546,-0.00421,0.0026707,0.0018447,0.0053931
"102.95553",-0.0039788,0.009128,-0.0095664,0.0068063,-0.013154,0.017568,0.0010911
"104.03404",0.00055566,0.0089097,0.0034832,-0.0010803,0.0065461,0.0052966,0.0095443
"105.01806",-0.00047414,0.0064256,0.00060852,-0.001464,0.0046219,-0.002204,0.0037264
"106.04112",0.018149,-0.012749,0.017275,-0.011654,-0.018522,0.01931,-0.0038806
"107.04899",-0.0020347,-0.011133,0.0067568,0.0094371,0.0091798,-0.0060747,-0.0021986
"107.049",0.0047224,-0.0044172,0.001582,-0.0051633,-0.0036257,-0.0030997,-2.0659e-05
"108.03226",-0.011432,0.01884,-0.01565,0.0002033,0.012265,-0.0062658,0.0077959
"108.04426",0.0043607,-0.0031816,-0.011987,-0.006809,-0.00072813,-0.0077523,0.005603
"108.04417",-0.008069,0.011627,-0.018657,-0.0056319,0.0043382,-0.003092,-0.00037081
"108.90077",0.0055683,0.02357,0.021667,-0.048908,-0.0023868,0.020013,-0.026245
"109.02828",0.00022863,0.00047123,-0.0072518,0.002544,0.0022874,-0.0030324,-0.0026945
"109.00305",-0.00087007,0.0082552,-0.0069868,0.0038417,0.0052777,-0.0016564,0.0017528
"109.00301767",-0.026269,-0.0063083,-0.029633,-0.032895,0.022381,0.037036,-0.040816
"109.03387",-0.004123,0.017987,-0.01299,-0.00063745,-0.0018845,-0.0079139,0.014098
"110.02351",0.00034784,-0.010647,-0.0027712,-0.0028735,0.0047647,-0.00038801,0.0074749
"110.89778",0.0042162,0.021278,0.018843,-0.054226,-0.0071564,0.020401,-0.019076
"111.01869",0.00087299,0.0097037,0.0011753,-0.002383,3.6042e-05,0.0014177,0.0058002
"112.03916",-0.0051018,0.018851,-0.021532,-0.0063686,-0.008068,0.00076755,0.0053434
"113.02322",-0.0031501,0.0071452,-0.0030742,0.0037268,0.0043044,-0.0037926,0.0037114
"112.9845",-0.0023466,0.0059426,-0.0096896,0.0010932,-0.002833,-0.0013043,0.0058449
"113.04137",-0.018939,-0.014062,-0.047493,-0.035692,-0.012,-0.025159,-0.026763
"114.93275",-0.012274,0.0012401,-0.0079413,-0.0051197,-0.0038272,0.00062915,-0.012317
"114.93279",-0.0047263,0.0029737,-0.003663,-0.0050399,0.0010283,0.0033104,0.0012828
"114.93286",0.00046373,0.0042925,-0.0067035,0.0019184,-0.0043397,-0.0012736,-0.0011017
"114.93274",-0.012866,0.0025089,-0.0077992,-0.0054146,-0.00041809,1.0291e-05,-0.010727
"114.93274345",-0.0081591,0.0042567,-0.0080126,-0.0036779,-0.0040133,0.0068764,-0.010918
"115.0388",-0.0044871,0.0058176,-0.00472,-0.0082751,-0.0021827,0.0036382,0.0039099
"116.04939",-0.0042362,0.02313,-0.0030923,0.0002397,0.0070018,0.0034946,0.0020823
"116.04934",0.00027961,0.0032786,0.005024,-0.0099302,-0.0022008,0.0072929,0.00036635
"116.04946",0.0059579,0.0070163,-0.003779,0.0012151,-0.00076552,-0.0004435,-0.00012447
"115.98835",-0.0013943,0.00083063,-0.0067599,0.0036959,-0.001529,0.00413,0.0054786
"116.07047",-0.006596,0.0066551,-0.0082696,-0.0012896,0.010098,-0.00038711,0.0038368
"116.92743",0.00069193,0.0044058,-0.0011771,0.0029745,-0.0051732,0.0075918,0.0046892
"116.92732",-0.0013845,0.0055926,-0.0055269,0.0011257,-0.0043626,-0.00019981,0.0053548
"116.92733",0.0028704,0.0024653,-0.0064226,-0.00065591,-0.0052232,-0.003012,-0.0022457
"116.92731",-0.0089819,0.003574,-0.0070548,0.0020819,-0.0058697,-0.001429,-0.0058192
"116.92731381",-0.0033799,0.00086959,-0.0054915,0.0011704,0.0020634,-0.0013171,0.0036008
"116.92733126",-0.00070726,0.0063403,-0.004219,0.0008136,0.0026291,0.0048535,0.006436
"116.92737",-0.0039414,0.0035323,-0.0064388,-0.0069049,-0.0096632,-0.00042282,-0.010228
"116.92742",0.0038219,-0.007539,0.0027175,0.0081384,-0.0075839,-0.00060274,-0.002296
"116.92734",-0.0014208,0.007998,-0.005844,0.0091504,0.0035523,0.0059125,0.011828
"116.9273110",-0.0023888,0.0045941,-0.0033861,-0.001612,-0.00093993,-0.00023508,0.0054557
"116.92735",-0.0030961,0.0034569,-0.0046573,-9.7637e-05,-0.0041754,0.0042764,0.0094284
"116.92731845",-0.0043559,0.0051557,-0.0051309,-0.0016141,-0.0081238,0.0022707,-0.003536
"116.92736",0.0018337,0.0035088,-0.012336,-0.0038534,-0.003396,-0.0056339,0.01164
"116.92739",0.03977,-0.013969,-0.011035,0.017362,0.035116,-0.038007,0.0030635
"116.92739828",0.00029094,0.0012074,-0.0031601,0.0045959,-0.0022359,0.0051544,0.0032431
"116.92733331",-0.0019759,0.0068672,-0.0057238,0.0054297,0.00070591,0.0020036,0.0011246
"116.92735993",-0.0026263,0.0059255,-0.006354,0.0045721,-0.0038387,0.0055352,0.0098791
"116.9273619",-0.0010267,0.0061627,-0.0047353,0.0011211,-0.0017168,-0.00183,0.0055471
"116.92736426",-0.0018988,0.0062187,-0.0066937,0.0039744,-0.0012479,0.0041436,0.0037636
"116.92735444",-0.010506,0.0013111,-0.0095046,0.005701,-0.0078185,-0.0035916,-0.0034059
"116.92734867",-0.0021945,0.0056027,-0.0057552,0.0029162,-0.0014716,0.0022388,0.0016798
"116.92733742",-0.002212,0.0066248,-0.0062365,0.0039215,-0.0016187,0.0043859,0.0032566
"116.92735821",-0.00083176,-0.0038919,-0.0052416,-0.0017587,-0.01461,-0.0087653,0.0050863
"116.92737741",-0.0013203,0.006262,-0.0082674,0.0033799,-0.0026577,0.0011249,0.0050462
"116.92735599",-0.0020421,0.0056837,-0.0063438,0.0020052,-0.0013641,0.0040716,0.0064268
"116.92734429",-0.0029702,0.0062925,-0.0049063,0.0044862,-0.00084501,0.002394,0.0055268
"116.92735683",-0.0039561,0.0045728,-0.0051177,0.0031228,-0.006784,0.0028035,0.0064752
"116.92732783",-0.010374,0.0022078,-0.0057044,0.0016848,-0.0027447,-0.0010631,-0.0013633
"116.92738",0.00045715,-0.00069763,-0.00053531,0.0046551,-0.0015226,0.0042003,0.0021419
"116.9273733",0.01275,-0.024146,0.0070247,0.012973,0.012264,-0.0078941,-0.0078914
"116.92735307",-0.0018389,0.0068166,-0.0048399,0.0040212,0.00013837,4.9669e-06,0.0028388
"116.9273668",-0.0081161,-0.00064706,-0.0055311,0.00031939,-0.0038564,-0.0021194,-0.006963
"116.92741",0.017719,-0.029509,0.013661,0.0065266,0.00022001,0.00070747,0.0034888
"116.92738661",0.008121,0.026786,-0.012773,0.039868,0.038347,-0.008669,-0.021746
"116.92738396",0.014507,-0.028056,0.020822,0.011658,0.0052765,0.0051128,-0.0076781
"116.927363",0.023237,0.021588,-0.041401,0.012525,0.033255,-0.036887,0.010986
"116.92734711",-0.00025192,0.0039848,-0.0055677,0.0047574,-0.00034793,0.00027572,0.0012646
"117.03351",-0.010769,-0.0041141,-0.010504,-0.012023,0.011813,-0.0016888,0.001928
"116.92737163",0.0010378,0.0090574,-0.0066944,0.013555,0.015082,-0.0074533,0.022378
"117.01813",-0.00013337,-0.005387,0.00018384,-0.0012573,-0.0085488,0.0030122,0.0003458
"117.03328",0.0019888,0.0028238,-0.012026,-0.0014456,-0.0077151,0.0063201,0.016241
"116.92735920",-0.0064157,-0.00085227,-0.016418,0.0034904,-0.0039612,0.016457,0.00051335
"117.92747",-0.00052979,0.005292,-0.0040447,0.003198,-0.0035719,-0.0010468,0.0026769
"117.92742",-0.0041575,0.00022568,-0.0060487,-0.00040668,0.00057376,0.0016059,0.003505
"117.92746",-0.0030588,0.0044899,-0.0038284,0.0037813,-0.00039195,-0.00088298,0.0043114
"117.92735",-0.010294,3.7033e-05,-0.010069,-0.0053285,-0.0016839,0.0057975,-0.011939
"117.92734",-0.013526,0.0018727,-0.0083223,-0.0063013,0.0010748,0.0023303,-0.011077
"117.92748",-0.0011316,0.006606,-0.0043624,0.0020564,0.0026801,0.0041707,0.0069226
"117.92734317",-0.015135,0.0010774,-0.0097271,-0.005847,-0.011007,0.0090329,-0.0077797
"117.92743",-0.0040001,0.0050754,-0.0042349,0.00075388,-0.0006777,0.0005498,-0.00073291
"117.92741",-0.015982,0.0037528,-0.0085827,-0.0014224,-0.0046194,0.0023681,-0.012255
"118.02868",-0.010088,0.014906,-0.0094366,0.00068488,0.015673,-0.0020767,0.0087109
"118.92134",-0.012182,-0.040238,0.0060024,0.039129,0.0080131,0.042214,0.037122
"118.91713",0.0034631,-0.030123,0.018595,0.0030405,-0.0060246,0.00096292,-0.0018716
"118.92558",-0.010465,0.0032373,-0.0083257,-0.0067697,-0.0027098,0.0015517,-0.010648
"118.92963",0.0060373,0.0057809,0.001343,-0.022533,0.0058305,-0.010057,-0.0081446
"118.92132",-0.007793,-0.042839,-0.022323,0.025092,-0.030035,-0.018038,0.045171
"118.92559",-0.012818,-0.00020823,-0.0053726,-0.0058831,-0.0046123,0.0044236,-0.01251
"118.92569",-0.011086,0.0020898,-0.0067912,-0.0047246,-0.0019199,-0.0005701,-0.013489
"118.9171",0.011391,-0.0051947,-0.027946,-0.022067,-0.0088385,-0.022127,0.034533
"118.91712",0.0059483,-0.0016024,-0.031887,-0.024978,-0.0088053,-0.023921,0.033835
"119.04902",-0.0062122,-0.0077551,-0.0035624,0.00060837,0.013933,-0.0094752,-0.00080779
"119.03371",-0.0030436,0.0046895,0.0022331,0.00018264,0.007503,-0.0021561,0.00064083
"120.04417",-0.0093418,0.0038709,-0.0084202,-0.0090551,0.011694,-0.00076945,0.010132
"120.0444",0.0063618,-0.0032288,-0.010394,-0.010451,0.004228,-0.01043,0.0031281
"121.0284",-0.0051324,0.00453,0.0092924,-0.0062192,0.010593,0.005268,0.0042504
"120.9831",-0.0019908,0.0013505,0.042382,-0.036044,-0.040681,-0.0052083,-0.047006
"121.02835",-0.0095395,-0.002109,0.0026194,0.010437,0.015912,-0.007535,0.025414
"121.02841",0.0018464,0.0056963,-0.00037269,0.010499,0.012054,-0.0034684,0.010341
"122.02368",0.0011218,-0.016179,-0.0025122,0.0064075,-0.0090612,0.0017068,-0.0050083
"123.04404647",0.0021465,-0.012146,0.001593,0.0094965,0.0066611,-0.0052465,-0.0063126
"123.03129",-0.009305,0.011103,-0.0181,-0.0045304,-0.002048,-0.010555,-0.0012623
"123.04404904",0.0049879,-0.0056705,0.00034723,0.010685,0.010545,-0.0087209,-0.0035383
"124.03921",0.00067729,0.0059763,0.00031448,-0.0033239,-0.011959,0.002799,-0.0012937
"124.03922",-0.0080006,0.0059077,-0.0090434,-0.0022967,0.0027768,0.00034531,0.0080046
"125.00941",-0.0015278,0.0058284,-0.013846,0.0079018,-0.0012295,-0.002647,0.0078629
"126.01845",-0.0042673,-0.0061087,-0.0064167,-0.0046949,0.01129,0.005641,-0.0077811
"127.00014",-0.004551,0.0084109,-0.0021216,0.0060106,-0.0027456,0.0015662,0.0023773
"127.00014181",-0.0054196,0.0027214,-0.0051227,0.0076032,0.0038886,0.0024728,0.000117
"127.03888",-0.004298,0.011161,-0.0082401,0.00044187,0.0085505,-0.005263,-0.0028711
"128.0706",0.010648,-0.0243,0.019048,-0.0023633,-0.0010721,0.007216,0.0094637
"129.96907",0.0078094,0.0075129,-0.0011577,0.0079949,0.0016675,-0.0042382,0.0037986
"129.96904",0.0060736,0.00885,-0.0046678,0.005155,-0.0033,0.00028748,0.0017081
"130.08625",-0.0045886,0.014051,-0.0025868,-0.0070433,0.010383,-0.0036413,0.0061305
"130.98255",-0.0036376,-0.0039469,-0.016345,-0.0020361,0.010418,-0.0029118,-0.0058479
"131.08155",-0.00090525,0.0080803,-0.00094515,-0.001461,-0.001586,0.0030275,0.0048566
"132.0292",-0.0054978,0.012644,-0.0077279,0.0052857,-0.013735,-0.0075854,0.00094322
"131.98335",-0.003344,0.0012937,-0.0066181,0.0031419,-0.0020245,0.0037474,0.0048594
"132.0442",-0.0084109,0.012505,-0.0032889,-0.0028348,0.0072023,0.00041164,0.01734
"132.04427",-0.0066898,0.011409,-0.0044177,-0.016341,0.0076873,0.0016787,-0.0069874
"132.07193",-0.015842,0.010824,0.0016369,-0.029171,0.027343,-0.002806,-0.014005
"132.86685",0.031007,-0.008861,-0.0075225,0.011447,0.032342,-0.028333,0.0072147
"132.86676",0.0061107,-0.0012408,0.0005623,0.010596,0.0048644,0.0032528,0.0049756
"132.86677",0.0075222,0.0044454,-0.0048399,0.01123,0.007612,-0.0020994,0.0068048
"132.98023",-0.011789,0.0030404,-0.0090958,0.0078501,0.0072886,0.0024774,-0.00086091
"133.04658",4.2653e-05,-0.011269,-0.058969,-0.0048488,-0.0015275,0.0023368,0.010372
"134.04613",0.0039145,-0.0095845,0.00027221,-0.0025034,0.00024797,0.012865,-0.0083915
"134.05987",0.00078325,0.0019937,0.0075091,-0.0078675,-0.00069685,0.010121,-0.0045294
"134.02367",-0.0032015,0.01761,-0.01568,-0.0036308,0.015108,-0.01581,0.0013215
"134.89362",0.0098156,-0.0038382,0.0017077,0.008271,0.0088776,-0.0040099,-0.0032129
"134.8936",0.0037382,0.0037804,-0.0023663,0.010387,0.00033863,-0.00071556,-9.9165e-05
"135.03011",0.00047685,0.0068555,0.0024954,0.0028717,-0.0052439,-0.011415,-0.0013942
"135.04406760",0.0039759,0.00056388,-0.016615,-0.0036273,0.0015433,-0.015198,0.010662
"135.04396",0.0015474,-0.001552,-0.0093007,0.0011086,-0.0058188,-0.0023277,0.013433
"135.04399",-0.00457,-0.0031266,-0.0026452,0.0051481,0.0069652,-0.0012003,-0.0017787
"135.04413",0.006213,-0.00030696,-0.0076909,0.010008,0.0034601,-0.0079591,-0.00054721
"135.93175",0.022362,0.031026,-0.018555,-0.02606,-0.027451,0.0098755,0.035716
"136.02902",-0.0089932,0.011157,-0.061605,-0.013314,0.048337,-0.013027,-0.019352
"136.03932",-0.00090931,0.0026661,-0.0029846,-0.00012875,0.0076066,-0.0030203,-0.0063686
"136.0757",0.013165,-0.0070249,0.00046207,0.00019049,-0.0017299,-0.0044325,0.0020967
"136.07575",0.012017,-0.012546,0.0037092,-0.0040885,-0.0098091,-0.0012054,-0.0086971
"136.89057",0.0025284,0.015116,-0.014221,0.0073705,0.0095537,-0.0080075,0.0048073
"137.02327",-0.0032746,-0.00027104,-0.0069955,0.002638,-0.0023097,0.005252,-0.0018717
"137.0597942",0.0043674,-0.016419,-0.007617,0.012354,0.000629,-0.0086547,-0.0019281
"137.03434",0.0037281,0.0088352,-0.0032701,-0.0059493,-0.0045012,-0.0060282,0.005381
"137.06939",0.0015669,0.032005,-0.005912,0.025402,0.029546,-0.0037712,-0.020627
"138.02664",-0.0049441,-0.001843,-0.0015755,0.0044014,-0.006634,-0.003266,-0.00036666
"139.04454",-0.011599,0.0020727,0.0023452,-0.0080877,-0.011389,-6.4184e-05,0.0032104
"139.01952",-0.0046213,-0.024221,-0.0025818,0.063777,0.040185,0.025409,0.016132
"141.01833",0.0030342,-0.0018251,-0.0023256,-0.0010985,0.0072278,-0.0090426,0.0055511
"141.01584",-0.0053718,0.0073246,-0.0063273,0.0041844,0.0052893,0.0079164,0.0029417
"141.01571",-0.0089606,0.005408,-0.008444,0.00046695,-0.0065666,0.0095737,0.003449
"141.01579",-0.0079318,0.010124,-0.0086,0.0056647,-0.00088229,0.0030646,0.0043597
"141.86703",0.033371,0.017726,0.0073822,0.01566,0.0018063,0.0011137,0.035123
"141.86707",0.036037,0.017292,0.0049224,0.012829,-2.0631e-06,0.00097961,0.024289
"142.04997",0.0042899,-0.01348,0.0054331,0.00064354,-0.00011074,0.001975,-0.0037569
"142.03215",-0.0007067,-0.028341,0.024721,0.018045,-0.0036202,-0.0015759,0.023441
"142.06497",-0.012149,0.021485,0.0037733,-0.038842,0.0035894,0.0025994,-0.025582
"142.0652",0.0073383,0.005689,0.0041078,-0.0059813,-0.012654,0.0047717,0.00090232
