"Sample","0027_XAV_iHMP2_FFA_SM-77FXR","0030_XAV_iHMP2_FFA_SM-6KUCT","0051_XAV_iHMP2_FFA_SM-9WOBP","0069_XAV_iHMP2_FFA_SM-9OS5Y","0393_XAV_iHMP2_FFA_SM-AMR37","0407_XAV_iHMP2_FFA_SM-AUP8B","0433_XAV_iHMP2_FFA_SM-9SNJ4","0508_XAV_iHMP2_FFA_SM-9X47O"
"Label","CD","CD","CD","CD","nonIBD","nonIBD","nonIBD","nonIBD"
"465.2142",NA,NA,"3414.96906",NA,NA,"118436.59421","376456.05965",NA
"465.135",NA,NA,NA,NA,NA,"121064.60475",NA,"973551.30115"
"465.20886","477066.366","2288386.74648","253559.76929","1755291.25374","590859.92963","1245698.21997","112254.36418","1161301.17486"
"465.3046","28550180.03136","61649.12695","2084323.26886","8630661.80911","176172821.75188","1058186.11532","336857.98455","600973.32811"
"465.23211","178527.48053",NA,"685523.58847","116340.86475","2289.57798","81202.85805","531952.31811","89864.49407"
"465.34352","1002950.91227","6149.80547",NA,"76783.28942","96775.16902","98214.70924","4654559.248","550308.02757"
"465.28209","1005.03478","1140.29908",NA,NA,"1002871.36043",NA,NA,"145391.65472"
"465.19328","342665.5586","793279.78717",NA,"9505216.76554","48987.24174","3616.22291","80940.20455","3591.38137"
"465.27408","186429.90692","106541.86945",NA,NA,NA,NA,NA,NA
"465.35891","3406206.37901","2201781.0636","135671.47992","3060162.00435","8791520.70278","6117840.48893","4258867.0255","1097122.52114"
"466.12383","89193.49852","21669838.78214","3483098.56571","10168421.77343","1850799.00084",NA,NA,NA
"466.23479",NA,"170781.89522","348569.86428","5649.29589",NA,NA,NA,"73655.06856"
"466.24221","3062112.04774","2816675.8427","75575.24942","50214.86328","4871.78643",NA,NA,NA
"466.30704","30425254.80071","54863277.80851","196035.99693","804052.84682","2453956.36104","1964344.42413","18063065.4078",NA
"466.36171","2051758.75159","803211.68174","362331.1024","800575.43087","6031890.88514","1196724.35465","582033.08251","116369.99653"
"466.31443","5665344.75764","3270234.36042","4193084.63195","10621447.51161",NA,"4550598.05343","26644330.18072","15254355.25111"
"466.32543","6322936.97239","5905194.81923","815955.03842","2425063.81286","51747618.86576","189255.81081","3171140.18096","98293.34489"
"466.19093",NA,"3439.21142","203846.75788","714773.44695","3477324.44496",NA,NA,NA
"466.32555","325770.55893","1501527.06195","3415031.7598","396116.70168","1226986.98643","421339.55806","184696.86223","4571.09258"
"466.3236","901402.44762",NA,"337303.92399",NA,NA,NA,NA,NA
"467.05273",NA,NA,NA,NA,NA,"111470.50459","187449.64221","44944.37917"
"466.93831","239659.19574","328944.18899","707256.72063","36370.72791","27181.41501","126567.69547","21909.34181","100790.57238"
"467.15086","316555.24835","326806.28341","66224.32561","523836.89498","129646.48495",NA,"4060.78917",NA
"467.0654",NA,"563192.85159","432444.05588",NA,NA,NA,"232429.56424",NA
"467.08277",NA,"1986927.17966","136255.55044",NA,NA,"381985.41502","1086239.85533",NA
"467.17201","644709.31144","111007.30366",NA,"20702.67229",NA,"25533.90336","3002.99101","15994.39584"
"467.13505","1301.23711","88487.02388",NA,"447680.98091","5593.18673","37707.19571","185472.04168","14228.01864"
"467.13536",NA,NA,NA,NA,"166304.87018","286345.32861",NA,"404316.47806"
"467.29726","6196282.97103","4893393.44498","624375.57297","2604024.8779","211200.78407","1687208.11606","6500279.33336","3595504.50138"
"467.17631","3964.86531","361809.44267",NA,"6147375.38459",NA,"258593.16058","236479.22798",NA
"467.26866",NA,"8613880.01671","1579627.611","682212.56337","21044.21239",NA,NA,NA
"467.21124","13967.26168","8701.07484","7571.28415","609401.58344","1846628.88176","1271038.33335","1091179.77228","226687.58446"
"467.17271","107543.98276","47059.79206","2020341.48953","34784.32641","239116.14422","359641.10752","285149.32185","26016.17741"
"467.21083","466717.79192","39166.82065","3359.09967","93728.66054",NA,NA,NA,NA
"467.20328",NA,NA,NA,NA,NA,NA,"426261.86096","56318.33872"
"467.16748","3529.5245","137391.38322","159967.44032","76521.37614",NA,NA,NA,NA
"467.24184","32180.10985","24423.12136","2146.92576","23263.08758","2477.37825","101492.74469","1138721.91716","1470822.77298"
"467.21105","46624.36889","80486.32209","2456466.80699","7573741.00609","374121.83865","60508.58268","133622.67189","2302.25325"
"467.30166",NA,NA,NA,NA,NA,"17440.8206","885068.71331","1172747.25527"
"467.22542","3969.89657","8549.6918",NA,NA,"1098129.02928","34892.81974","7563.06141","717078.55139"
"467.17764","507242.55346","673774.78484",NA,NA,NA,NA,NA,NA
"467.2977","6025773.1481","12134446.40497",NA,"768550.43568","151456.09458","506020.85906","3915722.72407","492668.7083"
"467.29285",NA,"4210177.89162",NA,"5893785.46338","12400099.5964","3990650.34163",NA,NA
"467.30354",NA,NA,NA,"2449027.23591","10217189.50558","4600335.60326","34192.03034",NA
"467.24724","35988309.07631","6667804.16311","63432.12836","29450548.75602","221130.46703","736771.56243","3833465.88462","88033.77306"
"467.35376","2095352.63112",NA,NA,"3420.44581","101352.11352","5622.78957","11021592.9091","1402.86159"
"467.32958","304156.0345","249140.4724","596039.84084","11874.42017",NA,NA,"15790.27119","5204.83315"
"467.31507","46017.41435",NA,NA,NA,"44483.94961","634242.65771","19759.79074","279093.8611"
"467.28792",NA,NA,NA,NA,"4599792.42245","164777.57722",NA,NA
"467.31975",NA,NA,NA,NA,"159023.28125","14988804.41141","38054312.89107",NA
"467.37419","522592.55122","112831.7317","23762.4261","334463.68508","497663.33079","282855.09589","509494.29018","12338.49257"
"468.16671","49129.79124",NA,NA,"11408.18978",NA,"535640.18293","1852275.2029","46278.96613"
"468.1518","1808616.38892","120932.11221",NA,"128071.02025","12085552.50012","1242423.38264","2290887.79328",NA
"468.0853","134368.76064","331199.61483",NA,NA,NA,NA,NA,NA
"468.10397",NA,"74223.20912","12313006.44141","31430.13582",NA,NA,NA,NA
"468.25076","15986.5511",NA,NA,"402959.37721","6684308.52778","4023322.64518","3342291.46518","209590.64324"
"468.28918",NA,NA,NA,"217540.31507","880977.62995",NA,"68005.63053",NA
"468.27257","733721.19859","179099.42395",NA,"140474.96389",NA,"35668.09989","1082584.39781","240654.0578"
"468.16036","229190.78851","100566.67219",NA,NA,NA,NA,NA,NA
"468.24256",NA,"411184.41396","33733.85246","1265223.12955",NA,NA,NA,NA
"468.24909",NA,"10233.29221",NA,NA,"206162.93474","457749.18341",NA,NA
"468.25121","9975531.97981","1149724.24204",NA,"3618061.4651","3266291.97997","991297.56695","21033.08311","9376.10635"
"468.29922","1291036.1478","1094981.37056",NA,"57263.41138","12398.01323","60680.26309","171375.40114","128957.37491"
"468.31181","26984.50296",NA,NA,NA,NA,"50347726.31405",NA,"11338279.71564"
"468.33284","15512.1582","860829.91292","670778.7207","127308.05182",NA,NA,NA,NA
"468.32186",NA,NA,NA,"2423.21561","1407441.17246","19224516.80176","70179115.72144","125558515.97996"
"468.84487","10884.9439","29898.52097","19023.69566","18053.83468","803620.18036","460388.4149","325674.05679","680538.89469"
"468.94242","357552.95913","315869.80859","339346.78034","39529.0727","3227.92603","199483.98036","659412.25613","528620.48863"
"468.96588","1465090.01697","1374308.74197","3382.09811","744366.06653","250705.18223","662526.45994","285015.35028","826150.38539"
"469.17335","279565.32184","343145.01201","17707.82944","926322.51832","381490.51044","14615.69046","175274.54609","158928.91768"
"469.1872",NA,"2115.33309",NA,NA,"880780.39201","185134.85575","378573.76131","32323.5934"
"469.29539","271414.75052","392874.29965","76610.37959","778647.76157","1956415.48124","202508.7961","282151.66048","339555.75797"
"469.21588","16757276.05194","45899887.92278",NA,"389556.50342",NA,"6523885.6064","8159476.3233","242320.35982"
"469.30947","265785.91395","24660.46522",NA,"272606.08183","94605.02473","68084.56864","1248128.07604","320856.44746"
"469.20412","4974805.80796","3782416.7242","49347331.00101","1170858.76614","1850177.13848","757675.50231","9550.44765",NA
"469.26246","3820127.74886","36666.27731","686880.72653",NA,"3891006.42228","272115.57914","441961.46779","142387.17842"
"469.21216","5931587.06561","249378.80084","205466.52938","268449.65605","522174.98141","593341.65432","172965.776","215179.65397"
"469.26046",NA,NA,"24059221.99039",NA,"498497.21752","990240.96061",NA,"1831.60442"
"469.1737","9683.12611","7369.3524","19184.00479","1837734.00583","53240.61618","224107.38939","280559.38696","78003.2893"
"469.17969",NA,"92104.34599",NA,NA,"163665.7792","748511.66284","68820.66847","1383.4933"
"469.22711","8625425.64167","1029073.60701","56804.59949","8258927.66064","937529.13185","676851.98039","1094678.89042","133202.09016"
"469.08175",NA,"1254017.36664","126850.77068","834173.36647","7215.07583","1845701.41288",NA,"8006.88072"
"469.281","12741.19964","7566.68888","54917.89064","153617.49219","734809.6917","176967.76286","3613957.84828","167309.32267"
"469.22714","76532.84155","1000081.23903","6111519.30155","28404770.72493","2789990.02973","143335.94846","325930.85606","58113.80271"
"469.29656","16912.22488","2460.21202",NA,"55498.77356","291666.26462","153082.38572","486272.91341","58193.04887"
"469.30948","172505.62632","34943.03862",NA,"245989.98089","850098.37676","698254.046","1695784.06186","75914.56934"
"469.24503",NA,"72685.36563",NA,"5037.40833","435059.45751","142784.46122","14903.53409","8532.56429"
"469.2271","8554143.8137","2087192.04628",NA,"14760791.80978","4074114.61535","863410.12114","26449.36682","661399.16797"
"469.33008","2437618.22406","304892.21726","1409721.94862","1538033.92862","611440.87959","1824119.11008","101988.33951",NA
"469.29643","1263646.14546","475161.37333","166195.77601","4722.7211","3694.22294","24617.73101","341125.19983","631272.63965"
"469.38788","106800.19431","504.56554","622251.05151","212751.71692",NA,"105554.03159","991181.97544","56249.83719"
"469.33244",NA,NA,NA,"9625.02282","1137604.06455",NA,"1680207.9541","1920310.02164"
"469.29116","135697.62575",NA,"97931.62636",NA,NA,NA,NA,NA
"470.14778","10513957.29799","308882.77093","2926043.76488","131541.25257","2115304.86862","1247044.27172","2596354.38654",NA
"470.1221",NA,NA,NA,NA,"309646.61568","462956.91895",NA,"1867023.28615"
"470.18518",NA,"1328493.10186","2265541.78787","19318.97945",NA,NA,NA,NA
"470.28895","49444.17714","115363.40164","1205832.51276","499596.40442","122132.31037","11139.35483","8120.26492","12909.75847"
"470.2755","5495303.21778","1996589.37646","5970503.15813","11762.29699","824957.67871",NA,"814203.68085",NA
"470.26498","1040627.93851","9158.55301",NA,"2946987.08758","1995467.48055","54839.81359","478787.26593","53054.49926"
"470.23017","2150964.73422","442716.20579",NA,NA,"245866.65405","109331.76898",NA,NA
"470.20483","19444.48801","1222868.34255","107435.57941","4196743.64204",NA,"7161.89969",NA,NA
"470.10882","91954.66195",NA,NA,NA,"402003.01851",NA,"7757.17408","222336.941"
"470.20723",NA,"678580.37513","9889543.08281","10580.86264","73858.15191","5793.71329",NA,NA
"470.25093","221901.57832","55509.20259",NA,"717065.5206","137876.34399",NA,NA,NA
"470.31088",NA,NA,NA,NA,"175037.3535","123574.09111",NA,NA
"470.24507","7891011.02661",NA,"525795.44179",NA,NA,NA,NA,NA
"470.29883","1497185.05393","12825.63142","4642.07234","524925.37956","392196.72935","165802.61502","69486.62044","31668.05196"
"470.25283","489447.30342",NA,NA,"576085.17921",NA,NA,NA,NA
"470.28609","352854.70048","1525263.43021",NA,NA,NA,"1113.92843",NA,NA
"470.30113","786062.32824","446368.4633",NA,NA,"888852.25909","223493.82168","1394795.36498","152687.46095"
"470.23045","5287949.17487","11852600.74164","657808.20868","6042927.24139","1645594.71023","699526.80561","2117962.35982","10478.2818"
"470.34884","499865.7218","570430.96869","709838.96938","737883.30285",NA,NA,NA,NA
"470.29712",NA,NA,NA,"3898.04681","219961.36662","3399.23257","58743.67938","575734.1959"
"470.34829",NA,NA,NA,NA,NA,"210593.68597",NA,"304348.52299"
"470.31524","75107.08865",NA,NA,"412196.38924","533310.36077","777094.99095","680566.91688","247319.12964"
"471.07659","1779682.11541","1371700.57273","4363238.40351","2120371.49542","1890865.22729","165735.7293","852444.46833","1294134.45974"
"471.02361","19877.79212","166462.86495","61595.61781",NA,NA,"1071055.93011","1832662.48663","3021861.22816"
"471.15892","239410.47686","57157.97915",NA,"8725.75505","121165.90766",NA,NA,NA
"471.16195","129830.37665","3151.26777",NA,"193291.20202",NA,"22136.21442","121992.03211","51218.45756"
"471.12374",NA,"1846.01113","2648.00142",NA,"277821.62156","609140.75156","3897.73648",NA
"471.12539",NA,NA,NA,NA,"3208.20813","158371.77124",NA,"329969.97822"
"471.25027","2214298.39259","442701.06612","391568.2225","2768255.1504","6128356.32866","7718334.24291","1492024.56293","6072855.1778"
"471.19558","364593.91084","1019121.55229","945017.3366","318304.53156","694004.61908","465402.95523","748430.2093","806458.29401"
"471.12061","294366.73834","664312.26722","1155135.01648","219273.4094","25709109.76045","50761.55838","137052.95796","438651.92325"
"471.21042","475742.65053",NA,NA,"1385082.45756",NA,"450602.01182","1015861.15005",NA
"471.26241",NA,"821826.94721","11933693.89584","532496.5048","452405.94899","302118.55401","85811.56763","2764992.98207"
"471.28948",NA,NA,NA,NA,"343285.87304","83250.83738","500716.6147","6114300.75354"
"471.26722","7645566.90407","8092374.82772","28395561.01876","9539235.89734","11050561.93609","8357759.80845","10438036.761","13855556.16133"
"471.26916",NA,"3806497.95946","20375935.6867",NA,NA,"4957266.73454","5065918.38406",NA
"471.22471","365551.81509","318684.03563","244341.67431","5454.19979","187377.3754","44676.10446","7913.08325","12232.57899"
"471.26022",NA,NA,NA,"95711.55208","363927.88172",NA,"207118.1336","6436.99438"
"471.17451","117958.95868","280329.5425",NA,NA,NA,NA,NA,NA
"471.20588","5302.43406",NA,NA,NA,"4392771.94135","27648.71963","168901.33632","103838.57134"
"471.26694","11418613.77231","24458074.38869","14712738.39543","6627411.14321","2840586.69654","2702693.24338","12582020.64654","832294.57408"
"471.265","4051077.85291","2062385.15316","3129624.95248","6040582.59082","3351704.54607","7100699.40969","4770121.55788","4947377.12301"
"471.23132",NA,NA,NA,NA,"603792.80079","174172.88724",NA,NA
"471.2585","365714.66161","118993.88029",NA,NA,NA,NA,NA,NA
"471.20646",NA,"143484.7449",NA,"580075.50671",NA,NA,NA,NA
"471.23686",NA,"239932.37703","320297.62814",NA,NA,NA,NA,NA
"471.30568","115596.1798","1379490.68565",NA,"3154700.88191","983690.64809","183643.3657","330256.59995","3329607.11487"
"471.26723","8313169.46228","7678546.43877","5097785.69845","4594797.84299","9803173.24402","8782392.85046","12406444.86036","13052431.23218"
"471.32983","553629.07512",NA,NA,NA,NA,NA,"184835.3186","138628.71196"
"471.28989","2174.43173","450846.07217",NA,"58744.98783","311999.43078",NA,NA,"199321.50705"
"471.25273",NA,NA,NA,"837792.67991","2297519.9201",NA,"4843607.65683",NA
"471.32503","10484.51869",NA,NA,NA,NA,"98117.44467","149665.65048","1949.07891"
"471.34701","2751.323","24913.70201",NA,"123982.07167","10570016.08757","1248470.1554","4684073.71829",NA
"472.13776",NA,NA,NA,NA,"457562.56865","298558.37204",NA,"326643.97588"
"472.13889",NA,NA,"67360.16122","145924.95984",NA,NA,"1785.02669","2612.66151"
"472.24612","20126582.49964","47955415.68257","2068828.41324","677626.0512","542736.13462","612686.80192","123783.71733","1132253.60009"
"472.19446",NA,NA,"2548675.45733",NA,NA,"2587368.40781",NA,"1873421.58345"
"472.22262",NA,NA,NA,"945243.54213","482809.49951",NA,"160030.47577",NA
"472.20625","136509.07086","208660.21465",NA,NA,NA,NA,"656330.70383",NA
"472.24203","415798.35177","517314.07656","336119.73784","1370083.3269","4072197.34462","3521029.73957","747137.20527","139173.323"
"472.20956","54131.98896","52325074.88169",NA,"396759.8427","789108.04784","10732.53287","156878.71506","409631.26486"
"472.36431","914658.25801","71773.54879","334875.1511","262924.04734",NA,NA,NA,NA
"472.30395","3941.29747",NA,NA,NA,NA,NA,"107108.82485","1825999.43115"
"472.28022",NA,"107243.78517",NA,NA,"20576.7934","1461653.21884","1406591.08541","22557.51897"
"473.02024",NA,NA,"12845.75318",NA,NA,"1079336.7727","1507894.09035","1595045.81703"
"473.11365",NA,NA,NA,NA,"1511977.0773",NA,"2845.07432","331717.69316"
"473.14432","239924.74086","3314548.63509",NA,NA,NA,NA,NA,"4528.14967"
"473.29113","17781.28648","142881.6023","48082.01315","731543.65886","179808.96037","352546.50298","1520399.17504","360136.22387"
"473.24043","652282.04973","15406.9479",NA,"173509.15635","453231.51372","293494.2489","129225.33944","157402.81167"
"473.21108","147742.08756","205864.06974","274127.12745","34902.61756","191892.35759","277820.58769","300960.65869","266201.31919"
"473.17406","275881.24283","71300.17351",NA,NA,NA,"251802.71047","3135874.29257",NA
"473.25252","15494941.19025","2671432.44114",NA,"2571017.4437","335863.85065","1374738.24523","1338353.56934","23845.32293"
"473.15174","13631.20193","837927.9355",NA,"2766611.8659",NA,"197604.6977","13260.77652","88661.21125"
"473.27554",NA,"903614.13915","12107219.37505","18862.36952","16226.47381",NA,NA,"10169.46872"
"473.19361",NA,"2992.83072","124556.83362","301346.87662",NA,NA,NA,NA
"473.22797",NA,"367578.88658",NA,"106853.33765",NA,NA,NA,NA
"473.38442","534621.19072","221726.45142","239746.43204","424901.17605","17701.90542",NA,"511098.28268","3145171.81449"
"473.32754","252767.98766","147737.08057","122145.84004","607717.54974","1866844.65879","420431.21213","747014.8873","52710.5385"
"473.25211","15944498.7124","4281263.43195","23482.77665","13864667.71615","107368.56693","80165.46217","307850.79654","4591.87226"
