"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5"
"415.20853",0.238,0.23708,0.23793,0.238,0.238
"415.21598",0.64719,0.63983,0.63852,0.63837,0.63836
"416.28796",0.60817,0.85179,0.85546,0.85969,0.85968
"416.96808",0.73817,0.7761,0.78547,0.78557,0.78556
"417.15913",1.9794,1.9568,1.9542,1.9539,1.9539
"417.2863",0.058126,0.097928,0.13185,0.13222,0.13258
"417.30145",1.0625,1.0577,1.0564,1.0563,1.0563
"417.33776",0.20569,0.20891,0.2086,0.20856,0.20856
"417.33794",1.7147,1.7066,1.7049,1.7046,1.7046
"418.16252",2.182,2.1576,2.1542,2.1535,2.1535
"418.21436",0.91857,0.9277,0.92671,0.92938,0.9294
"418.3102",1.4701,1.4835,1.4814,1.4814,1.4814
"419.18074",2.0072,2.0063,2.0059,2.0053,2.0052
"419.10881",0.76605,0.76331,0.76349,0.76421,0.76454
"419.28113",0.29611,0.29439,0.30524,0.30515,0.30515
"420.15162",2.3097,2.2829,2.2781,2.2775,2.2774
"421.13728",0.054408,0.055561,0.056599,0.057014,0.057024
"421.20998",1.0319,1.0199,1.0236,1.0233,1.0232
"421.22651",0.11809,0.12547,0.13243,0.13251,0.13252
"421.33305",0.73667,0.74603,0.74548,0.74524,0.74523
"423.16203",2.0813,2.0738,2.0713,2.0706,2.0706
"423.27265",1.727,1.7192,1.7167,1.7166,1.7165
"423.25204",0.94388,0.942,0.94754,0.94736,0.94736
"423.25224",1.1601,1.1522,1.1528,1.1525,1.1524
"424.30516",0.61209,0.63095,0.63632,0.63614,0.63613
"424.22752",2.7327,2.7056,2.6997,2.6988,2.6987
"424.89396",2.6664,2.6382,2.6324,2.6315,2.6315
"425.23147",0.59733,0.59043,0.59214,0.59251,0.5925
"425.36438",1.9296,1.9203,1.9198,1.9198,1.9198
"426.36762",1.7586,1.7662,1.7655,1.7657,1.7657
"427.17959",0.55211,0.55143,0.55121,0.55103,0.55102
"427.20893",0.95045,0.95058,0.98131,0.98098,0.98096
"427.23167",2.4205,2.4019,2.3972,2.3964,2.3963
"427.31813",0.2811,0.28116,0.28097,0.28088,0.28088
"428.2284",1.7461,1.7509,1.7497,1.7508,1.7508
"429.19597",0.06196,0.12118,0.17943,0.18021,0.18021
"429.25851",0.47054,0.47644,0.49905,0.4989,0.4989
"429.28123",1.7659,1.7457,1.7419,1.7429,1.743
"430.26224",0.061981,0.066644,0.067191,0.068078,0.068083
"430.30023",0.49277,0.49457,0.49847,0.49869,0.4987
"431.35292",0.11886,0.13877,0.1454,0.14536,0.14539
"431.30945",1.5187,1.5075,1.5042,1.504,1.504
"432.3117",0.0536,0.088507,0.096157,0.096616,0.096637
"433.29629",0.57667,0.57025,0.56916,0.56907,0.56906
"433.24933",0.86297,0.87599,0.87972,0.87955,0.87954
"433.2574",0.39413,0.44087,0.44656,0.4594,0.45948
"433.28112",2.37,2.3435,2.3384,2.3376,2.3376
"433.33262",0.37083,0.36736,0.3684,0.36834,0.36834
"433.3322",0.36248,0.36642,0.36593,0.36589,0.36588
"433.9848",1.1878,1.1927,1.196,1.197,1.1969
"434.31785",0.24839,0.25585,0.2554,0.25539,0.25539
"435.03493",1.1573,1.1502,1.1501,1.152,1.1521
"435.12764",2.1369,2.1283,2.1275,2.1268,2.1268
"435.23454",0.35594,0.35187,0.35125,0.35138,0.35137
"435.3122",1.7747,1.7576,1.7548,1.7545,1.7545
"435.23381",0.36086,0.35993,0.36116,0.36104,0.36104
"435.27575",0.21646,0.22046,0.22551,0.22613,0.22619
"435.23735",0.040687,0.072725,0.073267,0.0737,0.073707
"435.23671",0.88329,0.88023,0.8835,0.88321,0.88342
"435.98168",1.0148,1.021,1.0491,1.0497,1.0497
"436.30681",0.43705,0.46,0.47058,0.47089,0.47089
"436.27907",0.49705,0.49138,0.4914,0.49126,0.49126
"437.07235",1.8734,1.9046,1.9003,1.9001,1.9001
"437.08735",0.46364,0.46399,0.48379,0.48373,0.48373
"437.26742",0.0083818,0.27157,0.28304,0.28639,0.28644
"437.26775",0.35425,0.35014,0.35366,0.35363,0.35365
"437.29127",0.37235,0.37485,0.38123,0.38112,0.38112
"438.2945",0.68538,0.69533,0.69682,0.69677,0.69677
"438.26324",1.0991,1.0869,1.0972,1.1015,1.1015
"438.30825",0.68259,0.6842,0.68273,0.68263,0.68267
"439.08666",1.5292,1.5114,1.5088,1.5094,1.5095
"439.2472",0.036074,0.28028,0.27975,0.28069,0.28069
"439.26633",0.70719,0.76612,0.7683,0.76805,0.76805
"439.24701",0.67231,0.66554,0.66406,0.66386,0.66386
"439.30271",2.3388,2.3125,2.3074,2.307,2.3069
"440.27665",0.066954,0.11088,0.11666,0.1169,0.11692
"440.25041",0.22229,0.22834,0.2322,0.23234,0.23234
"440.29894",0.82908,0.83558,0.83949,0.83969,0.83969
"440.29939",1.0304,1.025,1.0231,1.0228,1.0228
"440.21105",1.8986,1.8794,1.8756,1.8751,1.8751
"441.12582",0.019903,0.14647,0.18941,0.19896,0.19898
"441.23961",1.087,1.0813,1.079,1.0799,1.0799
"441.29907",0.29007,0.28671,0.28614,0.28621,0.28622
"441.24009",0.11004,0.20106,0.20063,0.20805,0.20806
"441.2864",0.74769,0.74827,0.74922,0.7492,0.74919
"441.24146",0.3233,0.40673,0.41138,0.41446,0.41459
"441.35928",1.6215,1.607,1.6071,1.6066,1.6066
"442.16282",0.4492,0.44424,0.44363,0.44351,0.44351
"442.26626",1.2068,1.2312,1.2293,1.2295,1.2295
"442.24452",1.4522,1.4401,1.4453,1.4449,1.4449
"442.25972",1.7753,1.7743,1.7705,1.7699,1.7699
"443.17491",1.813,1.7978,1.7957,1.7953,1.7953
"443.23784",1.9265,1.9142,1.9135,1.9128,1.9128
"443.21132",0.72485,0.72757,0.731,0.73079,0.73079
"444.01322",1.6186,1.6012,1.6212,1.6211,1.6211
"444.10637",2.4744,2.4582,2.4534,2.4528,2.4527
"444.31198",0.20158,0.21741,0.22393,0.22386,0.22387
"444.31251",0.17576,0.17373,0.1827,0.18268,0.18269
"445.00676",1.8876,1.8657,1.8774,1.8771,1.8771
"445.2118",1.0127,1.0563,1.0545,1.0543,1.0543
"445.09746",0.67059,0.69204,0.69216,0.6924,0.6924
"445.15676",1.4416,1.4251,1.4221,1.4216,1.4216
"445.31621",0.25809,0.26813,0.27366,0.27357,0.27357
"446.00993",1.811,1.7912,1.8025,1.8021,1.8021
"446.10326",2.1471,2.142,2.1394,2.1391,2.139
"447.00281",1.7637,1.7443,1.7547,1.7543,1.7543
"447.16689",0.28253,0.36954,0.37887,0.37877,0.37877
"447.31212",1.469,1.4602,1.4573,1.4569,1.4569
"448.31531",0.41318,0.41066,0.4107,0.41057,0.41057
"449.25577",0.19402,0.1919,0.21227,0.21432,0.21433
"449.32757",0.45824,0.46279,0.46547,0.46541,0.46541
"449.29161",0.16844,0.16651,0.16694,0.16699,0.16699
"449.32772",1.0251,1.0371,1.0364,1.0361,1.0361
"450.29899",0.56572,0.56019,0.55914,0.55895,0.55896
"450.19629",0.77602,0.81728,0.82612,0.82624,0.82624
"451.1145",0.61311,0.62305,0.62601,0.62637,0.62638
"451.30614",0.040455,0.048343,0.048385,0.04837,0.04842
"451.2467",0.52457,0.51929,0.5182,0.51813,0.51814
"451.27051",0.21454,0.21606,0.21632,0.21626,0.21628
"451.24011",1.3967,1.3807,1.38,1.3803,1.3803
"451.3029",0.55568,0.55672,0.55568,0.55564,0.55565
"451.34316",0.25713,0.37482,0.37666,0.37687,0.37691
"452.3093",0.71457,0.75506,0.75756,0.75732,0.75732
"453.17983",0.97509,0.96516,0.96476,0.96458,0.96457
"453.23245",0.75759,0.75301,0.75142,0.7515,0.75149
"453.28628",0.55126,0.54611,0.54542,0.54525,0.54525
"453.2862",0.22359,0.22106,0.22174,0.22191,0.22192
"453.3956",1.7468,1.7265,1.7227,1.7226,1.7226
"454.26635",1.5209,1.5054,1.5031,1.5026,1.5025
"454.26431",0.51271,0.57274,0.57164,0.5715,0.57151
"455.02891",0.61561,0.69502,0.73318,0.73309,0.73308
"455.28607",0.23393,0.27405,0.27351,0.27378,0.2738
"455.29871",2.049,2.0281,2.0238,2.0233,2.0233
"456.27199",0.12593,0.13413,0.13406,0.13402,0.13404
"456.28301",0.52702,0.52418,0.52346,0.52424,0.52423
"456.20614",1.97,1.9481,1.9454,1.9447,1.9447
"457.08077",1.3133,1.2983,1.3048,1.3048,1.3048
"457.28338",0.97498,0.97776,0.97647,0.97624,0.97623
"457.25784",0.042931,0.059121,0.064202,0.0644,0.064404
"457.26343",1.3038,1.2924,1.2903,1.2899,1.2899
"457.36898",0.64411,0.65356,0.65228,0.65232,0.65231
"457.24278",0.5904,0.73494,0.73546,0.73658,0.73664
"459.27288",0.057729,0.40425,0.40342,0.40435,0.4044
"460.26846",0.73775,0.75081,0.75115,0.75103,0.75102
"461.0038",0.82146,0.84833,0.87848,0.87936,0.87939
"461.268",0.23797,0.23629,0.23826,0.23824,0.23824
"461.28791",0.32746,0.38857,0.40277,0.40263,0.40264
"461.36409",0.47347,0.487,0.48728,0.48712,0.48711
"461.36414",0.66244,0.70281,0.70361,0.70337,0.70336
"461.32021",1.0965,1.2117,1.2105,1.2103,1.2103
"461.99703",1.0797,1.0825,1.1082,1.1086,1.1086
"462.26914",0.26872,0.44939,0.44839,0.44826,0.44826
"462.2488",0.056788,0.24344,0.25473,0.25464,0.25464
"462.32714",0.51185,0.50591,0.51595,0.521,0.52112
"463.22366",0.34535,0.42868,0.43013,0.43259,0.43268
"463.29836",0.4692,0.47759,0.54276,0.54553,0.54554
"463.32651",0.10486,0.12738,0.12733,0.13675,0.13676
"463.24734",0.17269,0.19856,0.19829,0.19838,0.19847
"463.37979",2.2761,2.2505,2.2466,2.2459,2.2459
"464.28462",0.010049,0.40089,0.40101,0.40198,0.40201
"464.31",0.7707,0.7747,0.77632,0.77635,0.77635
"464.31534",1.5503,1.5418,1.5394,1.539,1.539
"465.22641",0.70489,0.69671,0.69548,0.69525,0.69524
"465.29817",1.1586,1.1971,1.1962,1.1964,1.1964
"465.2635",2.1531,2.133,2.1289,2.1285,2.1285
"465.23194",0.11606,0.21821,0.24114,0.24133,0.24134
"465.30457",0.82971,0.83334,0.83238,0.83418,0.83421
"465.25731",0.85705,0.91207,0.91042,0.91438,0.91448
"465.28639",1.6585,1.6549,1.6541,1.6542,1.6542
"465.26195",0.90655,0.98886,0.98668,0.98667,0.98674
"465.3046",0.11113,0.11312,0.11411,0.11813,0.11816
"465.35891",0.17835,0.17628,0.17691,0.17689,0.17689
"466.12383",2.3492,2.3346,2.3318,2.331,2.331
"466.30704",0.85855,0.84907,0.84769,0.84995,0.84996
"466.31443",0.72703,0.77555,0.79131,0.7914,0.79139
"466.32543",0.34201,0.35289,0.35424,0.35459,0.3546
"467.29726",0.2453,0.25081,0.2521,0.25212,0.25212
"467.2977",0.12831,0.23452,0.25108,0.25108,0.25109
"467.29285",0.075721,0.20854,0.30895,0.31275,0.31363
"467.30354",1.1667,1.1535,1.151,1.1508,1.1509
"467.24724",0.74167,0.75876,0.75713,0.75701,0.757
"467.31975",2.1644,2.1416,2.1376,2.1376,2.1376
"468.1518",0.36532,0.36645,0.37389,0.3799,0.37993
"468.25076",1.7437,1.7309,1.7273,1.7269,1.7269
"468.25121",0.22478,0.26948,0.29561,0.29594,0.29596
"468.31181",1.2203,1.2113,1.2097,1.2095,1.2095
"468.32186",3.1189,3.0827,3.0761,3.0752,3.0752
"469.21588",0.33902,0.50557,0.50457,0.50446,0.50446
"469.20412",1.5589,1.5528,1.5494,1.5496,1.5496
"469.22711",0.38461,0.39718,0.3963,0.39636,0.39636
"469.22714",0.63616,0.63402,0.63294,0.63289,0.6329
"469.2271",0.038013,0.18984,0.2307,0.23112,0.23112
"470.14778",0.6658,0.66401,0.66479,0.66948,0.66948
"470.2755",1.4514,1.4501,1.4469,1.4477,1.4477
"470.23045",0.75397,0.74525,0.74365,0.74366,0.74366
"471.25027",0.28884,0.28551,0.28505,0.285,0.28499
"471.26722",0.13877,0.15437,0.15719,0.15729,0.15729
"471.26916",0.20066,0.41017,0.42353,0.4234,0.42358
"471.26694",0.52322,0.51945,0.51888,0.51873,0.51872
"471.265",0.036064,0.036948,0.048282,0.048428,0.048428
"471.30568",0.47245,0.48355,0.49479,0.49642,0.49642
"471.26723",0.030138,0.058033,0.059476,0.059662,0.059679
"471.34701",0.96185,0.95123,0.95139,0.95175,0.9518
"472.24612",0.82888,0.82313,0.822,0.82177,0.82177
"472.19446",0.58044,0.61777,0.63411,0.63562,0.63563
"472.24203",0.063021,0.087931,0.087736,0.087832,0.087905
"473.25252",0.073901,0.25007,0.26089,0.26153,0.26153
"473.25211",1.1133,1.1134,1.1111,1.1108,1.1108
"473.28796",0.68811,0.68554,0.68675,0.6916,0.69168
"474.26287",0.73392,0.72546,0.72426,0.72415,0.72414
"474.26247",2.0976,2.0856,2.0823,2.0817,2.0816
"475.19755",0.53961,0.5334,0.53409,0.53394,0.53393
"475.1994",0.63883,0.63771,0.63949,0.64207,0.64215
"475.19769",0.68876,0.68213,0.68304,0.68292,0.68292
"475.30125",0.50336,0.54741,0.548,0.55199,0.55201
"475.2684",0.34042,0.35304,0.35245,0.35234,0.35235
"476.28442",1.0819,1.073,1.0707,1.0703,1.0703
"476.26283",0.26601,0.29003,0.29843,0.29845,0.29845
"476.27817",0.29949,0.31016,0.30958,0.30952,0.30952
"476.26271",0.15713,0.15531,0.15551,0.15674,0.15674
"476.3149",0.47921,0.52848,0.52959,0.52943,0.52944
"477.26281",0.17902,0.19708,0.19672,0.19668,0.19668
"477.21338",0.048658,0.30436,0.33832,0.33959,0.34024
"477.25626",0.75529,0.75268,0.76272,0.76281,0.76287
"477.22896",1.3271,1.37,1.367,1.3668,1.3667
"477.26221",0.49828,0.4995,0.50004,0.49993,0.49993
"477.30504",0.40084,0.3962,0.39801,0.39841,0.3984
"477.34375",0.33755,0.34758,0.34731,0.34724,0.34724
"478.18073",0.73375,0.74615,0.75163,0.75153,0.75152
"478.30788",0.55331,0.54793,0.54761,0.54784,0.54784
"478.30827",0.91048,0.91122,0.90969,0.91161,0.91164
"478.29463",0.76033,0.75151,0.75525,0.75502,0.75502
"479.19914",0.47315,0.64432,0.64524,0.64625,0.6463
"479.26567",1.6606,1.6802,1.6816,1.6812,1.6812
"479.27764",0.70003,0.69588,0.69434,0.6941,0.69411
"479.28426",0.77061,0.76167,0.76,0.75974,0.75975
"479.30212",2.2794,2.2671,2.2622,2.2622,2.2622
"479.3745",1.3234,1.3345,1.3339,1.3343,1.3343
"479.31957",1.2924,1.2785,1.2788,1.2802,1.2802
"479.33831",0.082279,0.094645,0.095088,0.096355,0.096354
"479.33757",0.24047,0.23776,0.23892,0.23911,0.23913
"480.29445",0.42561,0.42106,0.42088,0.4211,0.42111
"480.2513",1.0145,1.0033,1.0094,1.0095,1.0096
"481.29965",0.31293,0.3189,0.32094,0.32084,0.32084
"481.3169",0.45397,0.45184,0.45089,0.45122,0.45123
"481.33617",1.2348,1.2576,1.2565,1.2577,1.2577
"481.34611",0.97352,0.98249,0.98159,0.98126,0.98125
"481.29995",0.27606,0.28511,0.28546,0.28608,0.28608
"481.28232",0.24988,0.25601,0.25736,0.25768,0.25773
"481.29942",0.33584,0.33195,0.33123,0.33119,0.3312
"482.29507",0.42797,0.42639,0.42697,0.42699,0.42699
"482.27247",2.3174,2.3023,2.2972,2.2972,2.2972
"482.2955",0.55711,0.5561,0.55961,0.55963,0.55963
"482.32172",0.33257,0.40595,0.4187,0.41862,0.41873
"482.34245",0.71381,0.80338,0.81875,0.81864,0.81878
"482.33915",1.5468,1.5329,1.5297,1.5294,1.5294
"483.02364",1.1995,1.1888,1.2051,1.2052,1.2052
"483.26542",0.34003,0.37684,0.38898,0.39087,0.39095
"483.24248",0.018472,0.032081,0.093237,0.094821,0.094824
"483.23654",0.48253,0.50994,0.50888,0.50871,0.5087
"483.21361",1.5617,1.5669,1.5634,1.5632,1.5632
"483.25646",0.16161,0.24585,0.27733,0.27849,0.27849
"483.30549",0.23513,0.23242,0.23432,0.24207,0.24223
"483.31511",1.8179,1.8323,1.8301,1.8297,1.8296
"483.33291",0.22705,0.22442,0.22475,0.23414,0.2342
"483.27835",1.4051,1.4089,1.4119,1.4115,1.4116
"484.25565",2.3474,2.3268,2.3218,2.321,2.321
"484.20957",0.44268,0.50339,0.50564,0.50557,0.50557
"484.24583",0.15547,0.17771,0.20348,0.20569,0.20569
"484.33423",0.91965,0.91017,0.91271,0.91516,0.9152
"484.20922",0.33032,0.38524,0.39312,0.39313,0.39314
"484.30426",1.2968,1.2855,1.2831,1.2829,1.283
"485.02091",1.039,1.0454,1.051,1.0517,1.0517
"485.18582",0.64264,0.65609,0.65956,0.65956,0.65958
"485.22197",0.17029,0.17215,0.17252,0.17272,0.17272
"485.222",0.46115,0.4559,0.45832,0.45824,0.45824
"486.22526",0.61475,0.60767,0.60693,0.60686,0.60686
"486.22473",1.4358,1.4222,1.4206,1.4203,1.4203
"486.31963",1.203,1.1911,1.1886,1.189,1.189
"486.22505",0.33432,0.33207,0.33286,0.334,0.334
"487.01836",0.52946,0.59671,0.59733,0.60155,0.60154
"487.27329",0.56485,0.60108,0.61258,0.61238,0.61237
"487.20145",1.4223,1.5111,1.508,1.5075,1.5075
"487.23757",0.18605,0.20409,0.20487,0.20486,0.20486
"487.23715",0.57872,0.57201,0.57697,0.57695,0.57697
"487.26812",1.0182,1.0205,1.0224,1.0223,1.0222
"487.23801",0.19452,0.19227,0.20004,0.20049,0.20056
"487.27334",0.20454,0.20841,0.2094,0.20977,0.20978
"487.3202",0.12552,0.15107,0.15133,0.15789,0.15796
"488.24055",0.56986,0.56349,0.5634,0.56327,0.56327
"488.27687",0.21617,0.21566,0.2152,0.21518,0.21518
"488.37477",0.93025,0.93064,0.9286,0.92974,0.9298
"488.27586",1.786,1.7737,1.7727,1.7721,1.7721
"488.9026",0.016366,0.29668,0.29921,0.30115,0.30115
"489.33445",1.1161,1.1112,1.1096,1.1095,1.1095
"491.28669",0.14452,0.14469,0.15243,0.15287,0.15288
"491.22956",2.5656,2.5463,2.5408,2.5401,2.54
"491.27781",0.46057,0.49047,0.4967,0.49653,0.49653
"491.32059",0.74728,0.73889,0.73725,0.7378,0.73779
"491.33824",0.45406,0.4523,0.45132,0.45117,0.45117
"492.30931",0.90429,0.96291,0.96082,0.96054,0.96054
"492.28942",1.7199,1.7065,1.7048,1.7047,1.7047
"492.34636",0.93336,0.92263,0.92117,0.92086,0.92085
"492.33356",1.566,1.5589,1.5563,1.5559,1.5559
"492.98601",1.0631,1.0705,1.0687,1.0714,1.0714
"493.16951",0.98952,1.0617,1.0594,1.0595,1.0595
"493.33617",0.50654,0.53077,0.53132,0.53405,0.5341
"493.31699",0.099602,0.17595,0.17562,0.17773,0.17773
"494.98308",0.98662,1.001,1.001,1.0035,1.0035
"495.27834",1.2273,1.2351,1.2407,1.2403,1.2403
"495.26597",0.16063,0.22638,0.23041,0.23324,0.23326
"495.36912",0.21233,0.22005,0.222,0.22335,0.22335
"495.3334",0.45426,0.45864,0.45762,0.45768,0.45768
"495.33335",0.12699,0.12713,0.12933,0.12929,0.1293
"495.31451",0.34367,0.34748,0.347,0.34691,0.34691
"495.31545",0.70747,0.71598,0.72037,0.72016,0.72015
"495.33331",0.091425,0.11778,0.12935,0.1295,0.12969
"496.27392",0.62012,0.61401,0.61265,0.61245,0.61244
"496.29658",0.2373,0.23965,0.25697,0.25722,0.25726
"496.28412",0.53017,0.64522,0.6438,0.64859,0.64859
"496.33629",0.22272,0.22049,0.22082,0.22082,0.22085
"496.26868",0.35157,0.37142,0.37163,0.37245,0.37251
"497.27675",1.2088,1.2164,1.2152,1.2148,1.2148
"497.29445",0.97804,0.97687,0.98124,0.98296,0.98297
"497.29464",0.15875,0.28586,0.31099,0.31092,0.31092
"497.24169",0.15704,0.25488,0.25882,0.27088,0.27093
"497.29498",0.082559,0.1048,0.10539,0.10921,0.10925
"497.33036",0.21397,0.29642,0.4002,0.40077,0.40121
"497.29481",0.13985,0.1476,0.14825,0.14837,0.14838
"497.34066",0.48831,0.55843,0.55782,0.55764,0.55765
"498.28996",0.6017,0.59477,0.59453,0.59438,0.59438
"498.26185",1.1177,1.1069,1.1128,1.1127,1.1127
"498.34356",0.11024,0.27647,0.28528,0.28533,0.28533
"498.35227",0.10107,0.12355,0.13171,0.13279,0.1328
"499.32796",0.070811,0.070078,0.073108,0.076104,0.076106
"500.31308",0.90995,0.94422,0.94213,0.94307,0.94308
"501.23555",0.63351,0.65792,0.657,0.66431,0.66433
"501.20609",0.088327,0.14157,0.14389,0.14449,0.14449
"501.35918",0.40952,0.46545,0.46624,0.46608,0.46614
"503.26803544",1.0808,1.0696,1.069,1.0698,1.0698
"503.2912",0.031946,0.18645,0.22849,0.2296,0.23014
"503.33855",1.3964,1.3828,1.3805,1.3801,1.3801
"504.23615",1.2763,1.2893,1.2871,1.2882,1.2881
"504.27214",0.41871,0.43419,0.44495,0.44736,0.44736
"505.2623",0.081337,0.15852,0.15832,0.15841,0.15852
"505.24873",0.64315,0.6694,0.67146,0.67123,0.67122
"505.20847",2.2094,2.2148,2.2103,2.2095,2.2095
"505.33585",1.4262,1.4636,1.4618,1.4619,1.4619
"505.33569",0.044765,0.04427,0.091077,0.091809,0.091845
"506.31194",0.02844,0.19398,0.19393,0.19438,0.19442
"506.32479",0.44317,0.44571,0.44482,0.44548,0.44557
"506.33889",1.2045,1.1921,1.1896,1.1904,1.1907
"506.34801",1.5098,1.6013,1.6012,1.6006,1.6007
"507.29673",0.98065,0.97363,0.97235,0.97257,0.97257
"507.27289",0.13941,0.16508,0.1703,0.17034,0.17038
"507.31553",0.58475,0.57813,0.57804,0.57799,0.57798
"507.3175",0.86884,0.97492,0.97705,0.97684,0.97685
"507.28382",0.83965,0.93389,0.94343,0.94415,0.9443
"507.36945",0.34178,0.33914,0.34546,0.34541,0.34544
"507.36923",0.20664,0.20801,0.2126,0.21454,0.21455
"509.25777",0.56514,0.57569,0.57449,0.57476,0.57475
"509.25752",0.98985,0.97841,0.97624,0.97605,0.97604
"509.28866",0.57617,0.58305,0.58794,0.58774,0.58773
"509.294",0.018887,0.024365,0.028082,0.028981,0.028983
"510.31588",0.8673,0.85726,0.8554,0.85569,0.8557
"511.29184",0.35852,0.36177,0.36167,0.36727,0.36741
"511.18645",0.60242,0.65189,0.65046,0.65035,0.65055
"511.2737",0.19363,0.19905,0.1991,0.20039,0.20039
"511.26532",0.59209,0.61635,0.62189,0.62246,0.62245
"511.26361",1.7221,1.7034,1.7096,1.7092,1.7092
"511.27367",0.42059,0.42184,0.4214,0.42139,0.42139
"511.30951",0.052738,0.075391,0.075824,0.075877,0.075879
"512.26868",1.2847,1.2838,1.281,1.2819,1.2819
"512.21485",1.194,1.1862,1.184,1.1839,1.184
"512.31342",0.52533,0.52321,0.5221,0.52215,0.52215
"512.99406",1.6207,1.603,1.6125,1.6121,1.6121
"513.21073",0.23655,0.28245,0.29592,0.30024,0.3003
"513.28957",0.46365,0.46616,0.46553,0.46578,0.46577
"513.28933",0.69773,0.69091,0.69004,0.69008,0.69008
"513.30736",0.57545,0.62113,0.61976,0.61955,0.61954
"513.3437",0.023114,0.040378,0.04124,0.045062,0.045123
"513.31152",0.76136,0.79044,0.78882,0.79159,0.7916
"513.2528",1.1911,1.1949,1.1924,1.1922,1.1922
"514.32924",0.13924,0.14555,0.14655,0.14683,0.14683
"514.33823",0.3359,0.36796,0.37411,0.37426,0.37426
"514.93562",0.40894,0.42045,0.42428,0.42442,0.42441
"514.98611",2.0984,2.0766,2.0755,2.075,2.0749
"515.30443",0.74952,0.74443,0.74342,0.74354,0.74354
"515.41027",1.3063,1.303,1.3093,1.3089,1.3089
"515.9366",0.48726,0.50146,0.50588,0.50599,0.50598
"516.29395",0.63753,0.65345,0.65339,0.65317,0.65321
"516.30824",0.59947,0.60665,0.60531,0.60513,0.60516
"517.02884",2.1496,2.1271,2.1258,2.1252,2.1252
"517.26106",0.68295,0.69264,0.69115,0.69093,0.69092
"517.31732",1.0608,1.0491,1.0529,1.0528,1.0528
"518.25098",0.53744,0.5354,0.53573,0.53557,0.53557
"520.36407",2.2257,2.2051,2.2008,2.2002,2.2001
"520.32784",0.033637,0.062434,0.089384,0.090143,0.090416
"521.24327",0.48274,0.47726,0.47668,0.47652,0.47651
"521.26919",0.30579,0.30241,0.31016,0.31009,0.31009
"521.33234",0.11524,0.1296,0.13261,0.13347,0.13348
"521.29367",0.029808,0.030481,0.091964,0.093239,0.093247
"521.33098",1.24,1.2257,1.2234,1.2241,1.2241
"521.33069",0.10616,0.11791,0.16001,0.16138,0.1614
"521.24368",0.22523,0.23335,0.23284,0.23419,0.23421
"521.33026",0.054958,0.064056,0.096975,0.09725,0.097303
"522.2431",2.1367,2.1133,2.1086,2.108,2.108
"522.28331",0.1311,0.21725,0.21877,0.21888,0.21889
"522.35849",0.85267,0.84322,0.84828,0.84802,0.84801
"522.32558",1.9453,1.9288,1.9249,1.9244,1.9243
"523.23733",0.34766,0.38123,0.38766,0.3881,0.38811
"523.23654",0.19145,0.2275,0.27463,0.27962,0.27962
"523.27358",0.97126,0.96407,0.96195,0.96208,0.96221
"524.16582",2.9824,2.9494,2.943,2.9421,2.9421
"524.30017",1.1055,1.1131,1.1106,1.1121,1.1121
"524.34394",0.40113,0.39649,0.39749,0.39737,0.39774
"525.26206",1.1396,1.1665,1.1695,1.1703,1.1703
"525.28908",0.10182,0.1302,0.13295,0.13419,0.13418
"525.25279",0.52719,0.52424,0.52318,0.52343,0.52343
"525.38028",0.16428,0.16333,0.16468,0.165,0.16503
"525.27037",0.2029,0.35613,0.3556,0.35831,0.35842
"525.33072",0.14348,0.22656,0.23605,0.26374,0.26428
"525.30558",1.5498,1.6007,1.6104,1.6107,1.6107
"526.31446",1.0861,1.0736,1.0714,1.0711,1.0712
"526.28265",3.2723,3.2447,3.2381,3.237,3.237
"527.26016",0.48555,0.51607,0.53044,0.53034,0.53033
"527.30496",0.83421,0.82572,0.82985,0.82964,0.82963
"527.25098",1.9873,1.9673,1.9631,1.9626,1.9626
"527.34121",0.35772,0.37287,0.37388,0.37378,0.37378
"527.3207",0.48336,0.48456,0.48912,0.48912,0.48913
"528.28151",1.7862,1.7663,1.764,1.7639,1.7639
"528.3442",1.5953,1.6063,1.6029,1.6025,1.6025
"528.95095",0.75958,0.79313,0.80115,0.80129,0.80128
"529.24265",0.2924,0.35705,0.35798,0.36077,0.36111
"531.39132",0.83374,0.8534,0.85157,0.8513,0.85131
"533.30955",0.35237,0.36733,0.36664,0.367,0.367
"533.31035",0.070213,0.13598,0.13568,0.1365,0.1365
"534.25077",0.54768,0.65186,0.65158,0.65165,0.65178
"535.2382",0.01837,0.24859,0.25936,0.25935,0.25935
"535.29179",0.20802,0.34259,0.35366,0.35487,0.35518
"535.30977",0.32868,0.32545,0.3252,0.32511,0.32511
"535.27368",0.64831,0.64115,0.6399,0.63981,0.6398
"537.23774",0.64483,0.65655,0.66558,0.66538,0.66537
"537.3277",0.053581,0.056967,0.064416,0.07057,0.070634
