"Sample","SA1","SA2","SA3","SA4","SA5","SB1","SB2","SB3","SB4","SB5"
"Label","A","A","A","A","A","B","B","B","B","B"
"430.10636","1033613.04799","2548863.28535","1455609.94488","1501194.22487","1567208.92074","2300890.97391","1662632.2127","1566147.69755","1581740.88338","1607003.52553"
"430.11799","4722242.73368","5283974.03693","4856862.2295","4645241.88371","4469802.73372","4621240.65259","4588616.61149","4866004.84319","5021439.19436","5222380.33334"
"430.01695","509378.27718","497960.22608","444974.18513","442595.56873","466204.44387","435437.63514","408202.53153","404579.02096","392334.50596","471976.85695"
"430.02377","116235.52839","127255.94431","146974.98738","146916.89425","139886.40586","116935.13075","106086.49004","121798.37595","84294.70083","93581.78358"
"430.05695","293996.5133","1406863.39012","2320228.06567","1632930.76889","2982941.11939","10794780.07537","13518044.09669","11827221.56977","12254252.81811","12252548.31109"
"430.08817","104298.59853","145179.41886","275306.6541","202189.49482","265113.76102","558308.64915","654487.35432","838395.19994","837396.34953","742844.07842"
"430.22331","84715003.38592","85407508.4431","78588140.05523","78340700.73076","76519160.23792","75814178.52876","78112177.98186","78704283.78857","81560373.01251","83347008.09673"
"430.23627","209086.76509","264373.7007","235692.55159","204338.00635","185017.10025","105787.65816","147869.45656","50890.8438","30137.65514","42201.86315"
"430.18863","284740.85897","285284.81144","280498.93366","360326.79416","328398.29059","255912.01105","297571.58262","225811.19045","331912.60763","367434.15883"
"430.17721","1868136.57974","1818270.75396","1779799.49419","718812.64066","1053169.35224","491373.50401","147545.01745","154296.19534","51288.33849","47512.34345"
"430.24593","174246.13846","362551.41828","1495868.55441","319735.4503","494011.1209","685560.93","855723.07324","514306.42104","1303520.44015","1709842.42014"
"430.17059","10869459.27153","12536387.46949","11607377.22161","11756563.91036","12388061.09041","11943330.52826","11781143.64222","11640779.47394","12104727.89047","12076886.03628"
"430.27774","16063488.28805","14641721.26467","14161119.03","15051228.61805","14861024.46376","3798963.95853","487485.35938","243704.72276","21694.66828","1992.25017"
"430.25974","109633.87048","117495.26281","97612.39106","99626.30709","106908.38308","139194.57597","106466.51072","118483.59359","104171.12833","77711.58825"
"430.39013","401165.00711","711451.62831","444300.70245","653797.41145","780029.30822","713016.12074","647257.22146","700197.6949","673157.56509","653250.4997"
"430.60242","558019.21231","2296231.67389","1225081.35122","1441451.22074","1500990.47324","2130032.39547","1563652.28028","1221986.47759","1482502.00483","1514681.83438"
"430.7369","712419.3376","387017.39623","767363.6504","728951.09693","699705.69986","735004.06954","680277.48806","529327.52958","349214.75928","148804.32645"
"431.10926","6802121.92098","7104503.08023","8712697.26362","7118137.16286","7641927.85829","206771.10038","7930651.95573","7855808.73925","8855954.85587","9182038.41615"
"431.10631","2327735.4588","6185537.69738","4307099.63686","5418519.18609","5655469.42173","5271360.7264","4798480.82092","4680627.42759","1494666.29633","4639638.20506"
"431.04957","11033004.4839","10868689.01316","12206434.67332","10507550.14603","10396037.26032","5625884.89015","4739676.77794","1182300.02404","159299.00595","18692.12909"
"431.10373","276477.67335","940591.58301","423217.70319","381815.82201","367527.25745","811071.32484","584828.31522","570888.59448","517660.92086","288734.08736"
"431.07905","2770865.74087","6608508.23379","6004332.02573","5730092.80991","5760505.01737","6850759.92721","8071763.5567","5913776.30414","6277343.42019","14645327.34576"
"431.12219","367192.74049","425237.76697","367115.58436","173052.60791","256618.50869","303429.03895","193711.06864","95103.05584","70083.40161","37667.49725"
"431.12257","141377.71522","181595.68506","148311.9199","193615.87324","227029.20046","348719.67392","334210.13049","321902.36494","334822.39447","268122.86162"
"431.14694","1212327.97836","1422764.43806","1257133.8982","1180435.75445","1478788.67354","1349174.44467","1504030.73855","1498438.65442","1559437.14074","1549315.57555"
"431.20726","2989054.9413","2429123.47148","1863750.44526","2030841.33311","2030179.72452","3233745.26311","2710570.72836","1981551.15172","2568347.31531","486441.60407"
"431.13385","197673.92767","90424.59255","238521.81319","361739.2195","174260.56045","186369.16925","250315.67078","248867.07844","116192.85826","256976.40793"
"431.22667","21595381.34127","21471034.35214","20090737.75609","20228889.2164","19326345.83369","19119406.90169","20361763.45611","18242746.09235","20618240.53841","21188578.00435"
"431.16559",NA,"2511.40454","1740.06867","2299.90643","33669.50047","457049.54754","488432.36371","498559.84288","499192.70897","476151.76885"
"431.24282","295624.21761","421563.47494","472280.789","396455.97858","314411.26366","243442.57514","30770.01293",NA,NA,"2436.50855"
"431.16557","292184.79862","360358.62952","436683.2276","215932.98319","239940.00317","3073.01357",NA,NA,NA,NA
"431.24287","14645.81158","110732.85103","469741.38941","294733.29665","506347.95094","1950989.37246","980197.14333","1774465.93177","1381389.34865","1007450.42301"
"431.22999","1898766.20684","1836018.95487","1870975.83631","1779995.15649","1773398.95044","1796792.22923","1692737.13826","1769164.66225","1786661.15975","1827242.10306"
"431.32505","684276.99764","24744.27123","116739.50133","275354.52625","35960.25068","508135.40849","96820.65895","704815.31344","298107.76762","179580.39761"
"431.26503",NA,NA,NA,NA,NA,"459922.5284","392463.17079","401503.17477","401773.7825","377923.68471"
"431.38516","13923.18442","8751.36949","32648.68073","100716.60976","113663.00501","140974.57227","147521.90232","146421.29231","125716.02939","10652.42397"
"431.69865","1189250.63447","1251619.46527","1240525.305","1228208.20467","1231913.63112","1191079.59543","1213691.90455","1183328.29462","681228.42714","953297.98343"
"431.7348","112640.41734","223656.42466","126024.87624","198389.03184","225565.31173","28558.25146","17413.77269",NA,NA,NA
"431.94814","233667.4866","585975.60233","556637.95864","284801.1551","513094.64411","213279.77501","358573.34158","307978.98939","254371.42412","372654.92096"
"432.09009","582496.62007","595129.59041","603584.72865","564168.29404","560369.23846","537608.68603","636023.64663","660303.62766","614746.75723","721235.95721"
"432.01493","412812.5147","455824.97507","418998.36542","432819.62699","465388.16021","351896.11052","318367.17868","377643.25913","339283.6633","421318.88455"
"432.05362","2150109.86848","1995411.03649","2301372.35839","1987166.19488","2018099.63153","872724.9509","734486.51939","257062.65042","37434.92534",NA
"432.02255","179281.50699","838986.17292","1232855.24049","1202241.74742","2090293.33368","131890218.49738","117350522.48963","116787434.05135","120015581.70149","125682921.77048"
"432.19603","4315540.25226","4060106.4513","2117665.4982","3834672.45996","3816064.1979","4589030.38894","4225851.54107","4706403.34258","4413223.02133","4029296.60735"
"432.18271","972680.51644","1043580.01234","769724.84998","941011.3838","1028937.13207","1033825.28693","962563.65281","948975.02714","791737.72038","788221.91198"
"432.21821","285444.91327","328355.06867","304147.54606","326505.05202","363733.32206","303383.20735","209647.2321","212669.44458","206384.76168","99169.82047"
"432.2151","2576403.21083","1122937.43549","2412981.15729","2418884.8935","2864304.5745","1496179.28897","1198167.25728","720620.99642","1529643.0978","1535504.90645"
"432.18044","258751.82931","313173.1042","153816.78133","268570.98686","255767.2216","476330.96605","360255.90083","352567.13568","278273.59786","149254.24796"
"432.22937","3111708.08561","3025061.64068","2452764.02145","2884789.24292","2900243.04114","2480751.56779","2666187.22232","2977005.88235","2683110.90562","2917527.06558"
"432.21799","625869.25242","581749.21375","441769.9924","460425.85561","404744.0148","322537.83779","659286.7534","531092.59983","781434.43234","812575.36023"
"432.15037","154453.65975","157126.21475","176460.07363","180029.50258","204571.36705","292035.61096","289620.54591","354762.95126","352928.50692","334668.69212"
"432.29705","111436.47608","130437.00388","109309.14136","71077.9534","72555.59648","150961.22786","126332.75449","105577.51278","115214.96962","122522.12729"
"432.17823","591741.53918","577062.89181","531820.58785","570169.75514","624696.85953","530907.34578","446188.67197","813138.17668","895763.81735","935174.0717"
"432.25398",NA,"17655.5198","44126.72987","53699.57046","180311.84265","1394779.49982","1256632.79572","1332362.57168","1351112.92846","1508343.88248"
"432.69152","1268052.04715","9903832.04742","6230397.52726","6277848.70412","6358726.67226","9120619.95959","5810772.00349","5735234.66535","5732648.66326","3149715.58697"
"433.02591","14503.14992","29439.10434","128003.60557","77727.53502","272984.37615","20573352.28065","18352041.1086","18543309.44786","18780529.86153","19517089.8812"
"433.16503","1442438.26234","1399486.14175","1530370.86378","1485851.9186","1447152.66857","1324105.15946","1486755.36352","1469776.54125","1454858.74168","1382350.12394"
"433.15136","1474089.60372","1534803.04872","1244126.012","1468577.80923","1314774.29732","1592869.22297","1396600.98043","1396156.98539","1752756.26532","1569034.39661"
"433.14553","70574.38288","172837.30803","122682.31682","142758.29141","222393.41748","225540.45491","87169.25378","192417.94603","183441.11238","187379.82929"
"433.13912","22927512.5514","22140667.7514","21073488.34063","22110843.30307","22859897.76228","23215489.10076","22592077.18029","23256528.59259","24107592.14452","24148384.91382"
"433.16877","222063.28912","329793.79877","381410.56577","420093.7638","554357.22734","514543.57302","458673.80974","416832.87592","423138.37404","400316.59256"
"433.2024","1366667.153","1165455.35754","1366424.04212","1147971.52218","501190.03481","1583.91211",NA,"2481.70944",NA,NA
"433.23867","379254.48576","344362.14885","321917.54261","249310.18801","116446.09253",NA,NA,NA,NA,NA
"433.14976",NA,NA,NA,NA,NA,"527918.49404","586449.26912","954511.55615","1047254.58977","957052.36453"
"433.22478","66489.09466","43768.98358","59657.59232","59331.70468","45233.64586","31869.17825","45771.7204","31674.21032","29596.06416","20149.96734"
"433.69657","5163316.85216","4974781.5273","5050448.59609","4844810.11747","4951480.75678","4859208.53193","5040549.83677","2296935.69896","4945033.00132","5052503.47049"
"433.94514","83965.34882","174425.80474","144383.34027","126186.3744","186832.02296","117025.85022","130398.47443","123436.50292","134823.62571","56084.83646"
"434.11596","1230818.91016","1897925.9316","1531448.82024","1495761.67781","1748798.33074","1649694.4723","1362765.85616","1359349.24233","1391091.76845","1068870.18492"
"434.10503","224990.53762","240035.66827","175848.13633","217738.91387","160027.58997","152036.89445","148667.06472","150836.88013","154599.98799","139553.77053"
"434.07832","1691641.02838","2317255.2389","1785201.89872","1572610.47124","1225240.06798","2185251.30148","1632900.71673","1392183.88424","1045919.75198","874269.18208"
"434.02849",NA,NA,"10210.01102","10457.1367","52554.36606","1933156.49106","1660590.92629","1398528.48489","308049.70622",NA
"434.17255","1774504.21131","1897976.19594","1769203.47241","1784901.81642","1715552.69749","1635762.91104","1876722.17558","1691265.06761","1661625.44727","1733212.01262"
"434.14846","39035072.12756","37455163.82052","34346832.15043","34348334.31092","31708414.0788","25555839.17319","26078761.19676","22849510.8844","21890840.66958","20751771.95628"
"434.19567","6595316.97692","6058123.3878","6133328.91432","5699495.37936","5487022.50394","5804983.22073","5750648.68626","6183569.06184","6119195.86285","6013970.17037"
"434.17419",NA,"1106051.53475","214465.62005","1023586.36278","44574.51602","258006.2176","1208071.93435","162368.23911","21342.81237",NA
"434.17212","80683.56971","141430.87497","98563.70568","81345.03335","125481.47933","133075.09475","77575.05215","71533.05572","89720.18121","104666.54688"
"434.21914","214734.06359","208994.27688","330514.76357","290643.65743","254629.66602","311525.14684","352699.76305","309347.60391","222699.86982","157137.9049"
"434.13658","137157.43317","309122.72707","136929.42339","307872.70174","228957.01779","214483.81683","275619.82087","98690.39506","236125.07122","210952.89595"
"434.17245","732855.11547","614238.44827","743170.00086","722489.19638","564240.44682","608264.81952","621048.61397","667889.47698","558207.79225","628241.96217"
"434.24099",NA,NA,NA,"2858.86384","9895.07873","467009.21208","421930.58186","509257.56074","494116.70593","490497.84218"
"434.34019","661557.78357","896241.40337","717994.25696","804626.78615","891129.20167","858647.55643","740039.91967","745422.06901","792677.73693","794526.17727"
"434.32761","40427.42932","104455.0512","70394.99219","70923.27826","67367.10134","101444.46818","66730.43994","74280.48507","55314.35303","57048.80197"
"434.38492","4594937.8648","371703.94806","462904.50886","551420.76996","802812.86376","456770.69362","3068.91102",NA,"2815.48418","12387.3548"
"434.38463","6449.2912",NA,"3154.05447","2869.34041","73337.4366","1185185.71094","181393.14236","174346.30686","528794.49229","950157.23785"
"434.67239","118916.7952","186255.94826","192849.52947","227410.00857","229297.04316","147536.94235","48839.53034","10109.36552","1659.47423",NA
